Fecha,SP500_close,entry_type,Rotura High Prematura,Rotura Low Prematura,target_profit_outside_range,profit_points_outside_range,target_profit_mfe_time,stop_out_outside_range,lost_outside_range,stop_out_time,mfe_time,rango_apertura,subrango_apertura,MFE_desde_entrada,MAE_desde_entrada
2020-11-18,4053.0,Long,2020-11-18 16:50:00+01:00,2020-11-18 19:30:00+01:00,True,1.0,2020-11-18 17:10:00+01:00,True,9.25,2020-11-18 19:30:00+01:00,2020-11-18 17:10:00+01:00,10.25,7.75,3.0,56.75
2020-11-19,4055.25,Long,2020-11-19 16:50:00+01:00,,True,15.5,2020-11-19 21:40:00+01:00,False,24.0,,2020-11-19 21:40:00+01:00,22.5,16.25,16.5,14.0
2020-11-20,4044.5,Short,,2020-11-20 21:15:00+01:00,True,18.5,2020-11-20 22:15:00+01:00,False,17.0,,2020-11-20 22:15:00+01:00,16.25,13.5,18.5,10.0
2020-11-23,4069.0,Short,,2020-11-23 17:15:00+01:00,True,10.5,2020-11-23 17:35:00+01:00,False,34.25,,2020-11-23 17:35:00+01:00,27.75,24.5,5.0,30.75
2020-11-24,4131.25,Long,2020-11-24 16:40:00+01:00,,True,28.5,2020-11-24 22:35:00+01:00,False,15.5,,2020-11-24 22:35:00+01:00,17.75,12.25,31.25,2.75
2020-11-25,4122.0,None,,,False,,,False,,,,17.0,15.25,,
2020-11-26,4110.75,Short,,2020-11-26 16:35:00+01:00,True,11.75,2020-11-26 18:45:00+01:00,False,2.5,,2020-11-26 18:45:00+01:00,4.25,1.5,15.0,1.25
2020-11-27,4130.0,Short,,2020-11-27 17:50:00+01:00,True,8.0,2020-11-27 18:35:00+01:00,False,6.25,,2020-11-27 18:35:00+01:00,7.0,4.75,10.25,1.5
2020-11-30,4125.5,Short,2020-11-30 22:10:00+01:00,2020-11-30 16:35:00+01:00,True,17.25,2020-11-30 16:50:00+01:00,True,23.75,2020-11-30 22:10:00+01:00,2020-11-30 16:50:00+01:00,19.75,15.5,15.5,25.5
2020-12-01,4153.0,Long,2020-12-01 20:45:00+01:00,,True,0.25,2020-12-01 20:45:00+01:00,False,25.5,,2020-12-01 20:45:00+01:00,25.25,23.0,1.25,20.25
2020-12-02,4163.25,Long,2020-12-02 16:45:00+01:00,,True,13.0,2020-12-02 22:15:00+01:00,False,16.75,,2020-12-02 22:15:00+01:00,15.5,12.75,13.75,5.25
2020-12-03,4160.5,Long,2020-12-03 16:35:00+01:00,2020-12-03 20:00:00+01:00,True,1.5,2020-12-03 21:25:00+01:00,True,12.0,2020-12-03 19:50:00+01:00,2020-12-03 21:25:00+01:00,13.0,11.25,3.5,23.25
2020-12-04,4183.25,Long,2020-12-04 16:35:00+01:00,,True,11.25,2020-12-04 22:05:00+01:00,False,14.75,,2020-12-04 22:05:00+01:00,15.5,13.25,13.0,3.25
2020-12-07,4174.5,Long,2020-12-07 16:35:00+01:00,2020-12-07 19:00:00+01:00,True,1.0,2020-12-07 18:00:00+01:00,True,6.75,2020-12-07 19:05:00+01:00,2020-12-07 18:00:00+01:00,6.5,5.0,1.25,18.0
2020-12-08,4196.0,Long,2020-12-08 16:50:00+01:00,,True,18.25,2020-12-08 20:30:00+01:00,False,12.0,,2020-12-08 20:30:00+01:00,12.5,9.5,20.75,2.25
2020-12-09,4164.25,Short,,2020-12-09 17:05:00+01:00,True,33.25,2020-12-09 21:30:00+01:00,False,16.75,,2020-12-09 21:30:00+01:00,16.75,13.5,34.25,6.0
2020-12-10,4159.75,Long,2020-12-10 16:55:00+01:00,,True,2.0,2020-12-10 17:30:00+01:00,False,31.75,,2020-12-10 17:30:00+01:00,31.5,27.75,2.5,18.25
2020-12-11,4154.0,Short,2020-12-11 20:25:00+01:00,2020-12-11 17:40:00+01:00,True,8.75,2020-12-11 18:40:00+01:00,True,18.5,2020-12-11 20:00:00+01:00,2020-12-11 18:40:00+01:00,17.0,14.0,8.5,24.75
2020-12-14,4145.75,Short,,2020-12-14 16:50:00+01:00,True,37.5,2020-12-14 22:05:00+01:00,False,12.5,,2020-12-14 22:05:00+01:00,14.75,11.25,41.0,7.0
2020-12-15,4188.0,Short,2020-12-15 18:40:00+01:00,2020-12-15 16:40:00+01:00,True,2.25,2020-12-15 17:10:00+01:00,True,15.75,2020-12-15 18:40:00+01:00,2020-12-15 17:10:00+01:00,13.5,9.25,3.0,33.25
2020-12-16,4195.0,Long,2020-12-16 16:35:00+01:00,,True,10.0,2020-12-16 21:35:00+01:00,False,12.75,,2020-12-16 21:35:00+01:00,12.0,9.5,10.5,11.0
2020-12-17,4215.75,Short,,2020-12-17 17:05:00+01:00,True,2.25,2020-12-17 17:55:00+01:00,False,10.5,,2020-12-17 17:55:00+01:00,11.75,8.5,4.5,9.5
2020-12-18,4217.75,Short,2020-12-18 22:45:00+01:00,2020-12-18 16:35:00+01:00,True,12.0,2020-12-18 21:30:00+01:00,False,27.25,,2020-12-18 21:30:00+01:00,29.0,21.5,16.25,26.5
2020-12-21,4185.5,Long,2020-12-21 18:30:00+01:00,,True,20.0,2020-12-21 20:40:00+01:00,False,46.5,,2020-12-21 20:40:00+01:00,45.75,38.75,22.75,4.25
2020-12-22,4176.0,Short,,2020-12-22 17:35:00+01:00,True,7.0,2020-12-22 17:45:00+01:00,False,14.0,,2020-12-22 17:45:00+01:00,14.75,10.5,11.0,11.5
2020-12-23,4186.25,Long,2020-12-23 18:00:00+01:00,2020-12-23 21:55:00+01:00,True,3.25,2020-12-23 19:45:00+01:00,True,8.5,2020-12-23 21:55:00+01:00,2020-12-23 19:45:00+01:00,9.75,7.0,5.5,21.75
2020-12-24,4194.0,Long,2020-12-24 16:35:00+01:00,2020-12-24 17:30:00+01:00,True,3.25,2020-12-24 19:05:00+01:00,True,7.0,2020-12-24 17:35:00+01:00,2020-12-24 19:05:00+01:00,7.0,5.5,4.0,12.25
2020-12-28,4230.75,Long,2020-12-28 16:35:00+01:00,,True,4.5,2020-12-28 20:45:00+01:00,False,11.25,,2020-12-28 20:45:00+01:00,11.25,8.5,5.0,3.25
2020-12-29,4225.5,Short,,2020-12-29 18:25:00+01:00,True,8.25,2020-12-29 18:55:00+01:00,False,21.0,,2020-12-29 18:55:00+01:00,22.0,19.25,10.75,3.25
2020-12-30,4226.0,Short,,2020-12-30 16:40:00+01:00,True,6.5,2020-12-30 22:05:00+01:00,False,8.0,,2020-12-30 22:05:00+01:00,8.25,5.5,7.5,5.75
2020-12-31,4250.0,Short,2020-12-31 20:15:00+01:00,2020-12-31 18:00:00+01:00,False,,2020-12-31 18:00:00+01:00,True,8.25,2020-12-31 20:20:00+01:00,2020-12-31 18:00:00+01:00,9.75,6.5,1.0,33.75
2021-01-04,4197.25,Short,,2021-01-04 16:35:00+01:00,True,70.0,2021-01-04 18:20:00+01:00,False,36.0,,2021-01-04 18:20:00+01:00,35.0,30.25,72.75,6.0
2021-01-05,4218.75,Long,2021-01-05 20:05:00+01:00,,True,12.5,2021-01-05 20:35:00+01:00,False,38.0,,2021-01-05 20:35:00+01:00,31.0,27.75,9.0,7.75
2021-01-06,4250.5,Long,2021-01-06 16:35:00+01:00,,True,28.5,2021-01-06 19:20:00+01:00,False,53.75,,2021-01-06 19:20:00+01:00,48.75,44.5,25.25,19.5
2021-01-07,4297.25,Long,2021-01-07 16:35:00+01:00,,True,5.5,2021-01-07 21:55:00+01:00,False,32.0,,2021-01-07 21:55:00+01:00,33.5,29.0,8.25,8.25
2021-01-08,4323.25,Short,2021-01-08 21:50:00+01:00,2021-01-08 19:20:00+01:00,True,11.75,2021-01-08 19:45:00+01:00,True,24.0,2021-01-08 21:50:00+01:00,2021-01-08 19:45:00+01:00,23.5,20.75,17.5,32.0
2021-01-11,4293.0,Long,2021-01-11 16:35:00+01:00,,True,5.75,2021-01-11 18:55:00+01:00,False,21.75,,2021-01-11 18:55:00+01:00,21.75,17.75,7.75,17.25
2021-01-12,4293.75,Long,2021-01-12 17:15:00+01:00,2021-01-12 17:50:00+01:00,False,,2021-01-12 17:20:00+01:00,True,20.0,2021-01-12 18:10:00+01:00,2021-01-12 17:20:00+01:00,20.25,10.5,1.75,33.5
2021-01-13,4307.0,Long,2021-01-13 16:40:00+01:00,,True,14.75,2021-01-13 20:20:00+01:00,False,15.75,,2021-01-13 20:20:00+01:00,15.0,13.0,15.0,3.0
2021-01-14,4291.0,Short,,2021-01-14 18:45:00+01:00,True,18.75,2021-01-14 22:00:00+01:00,False,10.0,,2021-01-14 22:00:00+01:00,9.25,8.5,19.75,6.75
2021-01-15,4247.5,None,,,False,,,False,,,,39.0,36.25,,
2021-01-18,4269.75,Long,2021-01-18 16:55:00+01:00,,True,3.0,2021-01-18 19:00:00+01:00,False,5.5,,2021-01-18 19:00:00+01:00,5.25,4.5,3.25,1.0
2021-01-19,4295.25,Short,2021-01-19 18:45:00+01:00,2021-01-19 17:20:00+01:00,False,,2021-01-19 17:20:00+01:00,True,17.5,2021-01-19 19:00:00+01:00,2021-01-19 17:20:00+01:00,17.5,13.0,2.75,22.0
2021-01-20,4341.5,Long,2021-01-20 16:35:00+01:00,,True,17.25,2021-01-20 21:45:00+01:00,False,21.75,,2021-01-20 21:45:00+01:00,22.25,17.25,19.5,6.75
2021-01-21,4347.75,Long,2021-01-21 16:35:00+01:00,2021-01-21 18:20:00+01:00,True,0.75,2021-01-21 17:05:00+01:00,False,15.5,,2021-01-21 17:05:00+01:00,16.0,11.5,1.75,14.75
2021-01-22,4331.25,Short,2021-01-22 17:50:00+01:00,2021-01-22 16:40:00+01:00,False,,2021-01-22 16:40:00+01:00,True,12.0,2021-01-22 17:50:00+01:00,2021-01-22 16:40:00+01:00,13.75,10.5,3.0,19.75
2021-01-25,4348.25,Short,,2021-01-25 16:55:00+01:00,True,44.0,2021-01-25 17:10:00+01:00,False,17.5,,2021-01-25 17:10:00+01:00,15.0,13.0,46.0,17.0
2021-01-26,4347.75,Short,,2021-01-26 17:45:00+01:00,True,1.75,2021-01-26 17:50:00+01:00,False,19.0,,2021-01-26 17:50:00+01:00,20.0,15.0,3.25,10.75
